0	-12.991
0.0039063	-13.672
0.0078125	-10.382
0.011719	-6.0401
0.015625	-3.5638
0.019531	-3.5166
0.023438	-4.3057
0.027344	-4.2647
0.03125	-3.1998
0.035156	-2.0254
0.039063	-1.4367
0.042969	-1.3844
0.046875	-1.7138
0.050781	-2.7528
0.054688	-4.89
0.058594	-7.7413
0.0625	-10.142
0.066406	-11.085
0.070313	-10.436
0.074219	-8.6115
0.078125	-5.8973
0.082031	-2.5391
0.085938	0.5234
0.089844	1.6702
0.09375	-0.017939
0.097656	-3.4057
0.10156	-5.8866
0.10547	-5.7405
0.10938	-3.7851
0.11328	-2.3418
0.11719	-2.5919
0.12109	-3.39
0.125	-2.9605
0.12891	-1.4261
0.13281	-1.0218
0.13672	-3.558
0.14063	-8.0348
0.14453	-11.255
0.14844	-10.881
0.15234	-7.6401
0.15625	-4.4202
0.16016	-3.4511
0.16406	-4.5958
0.16797	-6.1582
0.17188	-6.8259
0.17578	-6.5993
0.17969	-6.2094
0.18359	-6.2079
0.1875	-6.7458
0.19141	-7.8133
0.19531	-9.2518
0.19922	-10.554
0.20313	-11.021
0.20703	-10.357
0.21094	-9.0025
0.21484	-7.7285
0.21875	-6.937
0.22266	-6.5081
0.22656	-6.2823
0.23047	-6.4241
0.23438	-7.1381
0.23828	-8.1712
0.24219	-8.8786
0.24609	-8.8681
0.25	-8.4217
0.25391	-8.1481
0.25781	-8.2802
0.26172	-8.4218
0.26563	-7.9243
0.26953	-6.3859
0.27344	-3.8591
0.27734	-0.86512
0.28125	1.6737
0.28516	2.8546
0.28906	2.6447
0.29297	2.3545
0.29688	3.6923
0.30078	6.7638
0.30469	9.1261
0.30859	7.5959
0.3125	1.6284
0.31641	-5.2585
0.32031	-8.1358
0.32422	-5.2601
0.32813	0.026117
0.33203	2.3001
0.33594	-0.89417
0.33984	-7.0019
0.34375	-11.271
0.34766	-11.235
0.35156	-8.3216
0.35547	-5.5214
0.35938	-4.2452
0.36328	-3.6948
0.36719	-2.7476
0.37109	-1.6255
0.375	-1.4706
0.37891	-2.7663
0.38281	-4.7351
0.38672	-6.2901
0.39063	-7.142
0.39453	-7.7114
0.39844	-8.1871
0.40234	-8.0874
0.40625	-6.8883
0.41016	-4.8988
0.41406	-3.3233
0.41797	-3.4126
0.42188	-5.4789
0.42578	-8.5117
0.42969	-10.596
0.43359	-9.9523
0.4375	-6.166
0.44141	-0.81523
0.44531	3.2577
0.44922	3.8772
0.45313	1.2055
0.45703	-2.4508
0.46094	-4.6757
0.46484	-4.9007
0.46875	-4.3754
0.47266	-4.3539
0.47656	-4.6086
0.48047	-3.8955
0.48438	-1.6983
0.48828	0.85697
0.49219	1.9817
0.49609	0.98752
0.5	-1.0568
0.50391	-2.3327
0.50781	-1.7958
0.51172	0.16241
0.51563	2.1791
0.51953	2.8369
0.52344	1.4153
0.52734	-1.7081
0.53125	-5.1346
0.53516	-7.184
0.53906	-7.0261
0.54297	-5.3082
0.54688	-3.5774
0.55078	-2.9583
0.55469	-3.3867
0.55859	-4.0792
0.5625	-4.5041
0.56641	-4.6718
0.57031	-4.6375
0.57422	-4.2125
0.57813	-3.4652
0.58203	-3.2177
0.58594	-4.4546
0.58984	-6.9975
0.59375	-9.1303
0.59766	-9.0485
0.60156	-6.7477
0.60547	-4.1132
0.60938	-2.8988
0.61328	-2.8471
0.61719	-2.1938
0.62109	-0.017735
0.625	2.3611
0.62891	2.6684
0.63281	0.2079
0.63672	-3.2679
0.64063	-5.2953
0.64453	-5.014
0.64844	-3.5767
0.65234	-2.546
0.65625	-2.3465
0.66016	-2.3384
0.66406	-1.9292
0.66797	-1.1724
0.67188	-0.42345
0.67578	0.053777
0.67969	-0.064945
0.68359	-1.2766
0.6875	-3.6684
0.69141	-6.2543
0.69531	-7.4628
0.69922	-6.6973
0.70313	-5.1879
0.70703	-4.7932
0.71094	-5.8636
0.71484	-6.7327
0.71875	-5.6742
0.72266	-3.1045
0.72656	-1.2607
0.73047	-1.5387
0.73438	-2.6694
0.73828	-2.114
0.74219	0.79492
0.74609	3.7281
0.75	3.787
0.75391	0.79717
0.75781	-2.3664
0.76172	-2.8652
0.76563	-0.87871
0.76953	0.87418
0.77344	0.39423
0.77734	-1.3696
0.78125	-1.7713
0.78516	0.42269
0.78906	3.6556
0.79297	5.3173
0.79688	4.4328
0.80078	2.3577
0.80469	1.0666
0.80859	1.2176
0.8125	1.9896
0.81641	2.3865
0.82031	2.252
0.82422	2.0522
0.82813	2.135
0.83203	2.5309
0.83594	3.3096
0.83984	4.7012
0.84375	6.6737
0.84766	8.6101
0.85156	9.7192
0.85547	9.8384
0.85938	9.6531
0.86328	9.9587
0.86719	10.729
0.87109	11.035
0.875	9.9668
0.87891	7.6383
0.88281	5.284
0.88672	4.3402
0.89063	5.2988
0.89453	7.2619
0.89844	8.5459
0.90234	7.9189
0.90625	5.5925
0.91016	3.1778
0.91406	2.4957
0.91797	4.0675
0.92188	6.5559
0.92578	7.7785
0.92969	6.5406
0.93359	3.6854
0.9375	1.3875
0.94141	1.327
0.94531	3.3923
0.94922	5.9651
0.95313	7.3228
0.95703	6.8221
0.96094	5.0366
0.96484	3.1178
0.96875	2.1045
0.97266	2.5225
0.97656	4.1816
0.98047	6.1779
0.98438	7.3349
0.98828	7.0225
0.99219	5.693
0.99609	4.4678
1	4.0354
1.0039	3.9925
1.0078	3.4231
1.0117	2.1314
1.0156	1.0876
1.0195	1.4426
1.0234	3.1326
1.0273	4.692
1.0313	4.6282
1.0352	2.9366
1.0391	1.1064
1.043	0.58696
1.0469	1.3623
1.0508	2.1201
1.0547	1.7359
1.0586	0.41188
1.0625	-0.68807
1.0664	-0.76944
1.0703	-0.20859
1.0742	-0.06361
1.0781	-0.96806
1.082	-2.5945
1.0859	-4.0758
1.0898	-4.7517
1.0938	-4.4886
1.0977	-3.5049
1.1016	-2.1459
1.1055	-0.85892
1.1094	-0.1672
1.1133	-0.42396
1.1172	-1.5283
1.1211	-2.9706
1.125	-4.2295
1.1289	-5.1003
1.1328	-5.6058
1.1367	-5.667
1.1406	-5.0304
1.1445	-3.6261
1.1484	-1.9525
1.1523	-0.95596
1.1563	-1.3877
1.1602	-3.1982
1.1641	-5.5302
1.168	-7.3186
1.1719	-7.9816
1.1758	-7.6723
1.1797	-6.9716
1.1836	-6.3366
1.1875	-5.759
1.1914	-4.9139
1.1953	-3.6937
1.1992	-2.6347
1.2031	-2.6941
1.207	-4.3502
1.2109	-6.7821
1.2148	-8.1206
1.2188	-6.9262
1.2227	-3.7111
1.2266	-0.90615
1.2305	-0.93499
1.2344	-3.979
1.2383	-7.5945
1.2422	-8.7282
1.2461	-6.3422
1.25	-2.2081
1.2539	0.77918
1.2578	1.0308
1.2617	-0.82605
1.2656	-3.0704
1.2695	-4.5469
1.2734	-5.2124
1.2773	-5.479
1.2813	-5.5284
1.2852	-5.3864
1.2891	-5.2975
1.293	-5.5784
1.2969	-6.0549
1.3008	-5.9952
1.3047	-4.8996
1.3086	-3.252
1.3125	-2.1326
1.3164	-1.9481
1.3203	-1.8194
1.3242	-0.59229
1.3281	1.5542
1.332	2.9257
1.3359	2.1208
1.3398	-0.047225
1.3438	-0.88476
1.3477	1.5501
1.3516	6.177
1.3555	9.5632
1.3594	9.091
1.3633	5.433
1.3672	1.7529
1.3711	0.47143
1.375	0.99785
1.3789	0.76623
1.3828	-1.6265
1.3867	-4.5967
1.3906	-5.0479
1.3945	-1.6292
1.3984	3.6002
1.4023	6.8317
1.4063	5.8715
1.4102	1.9632
1.4141	-1.5524
1.418	-2.2732
1.4219	-0.55016
1.4258	1.3967
1.4297	1.8459
1.4336	0.98977
1.4375	0.23195
1.4414	0.45364
1.4453	1.2103
1.4492	1.5631
1.4531	1.3741
1.457	1.4728
1.4609	2.518
1.4648	3.9616
1.4688	4.4401
1.4727	3.2431
1.4766	1.1791
1.4805	-0.23935
1.4844	-0.45435
1.4883	-0.49372
1.4922	-1.7938
1.4961	-4.4735
1.5	-6.9917
1.5039	-7.6277
1.5078	-6.224
1.5117	-4.3556
1.5156	-3.7977
1.5195	-4.9238
1.5234	-6.5921
1.5273	-7.4157
1.5313	-6.9842
1.5352	-5.9283
1.5391	-5.0616
1.543	-4.6257
1.5469	-4.2638
1.5508	-3.5098
1.5547	-2.2678
1.5586	-0.99693
1.5625	-0.54429
1.5664	-1.6147
1.5703	-4.0667
1.5742	-6.6244
1.5781	-7.5714
1.582	-6.1448
1.5859	-3.3943
1.5898	-1.4669
1.5938	-1.7724
1.5977	-3.7666
1.6016	-5.5985
1.6055	-5.9406
1.6094	-5.0657
1.6133	-4.1199
1.6172	-3.5909
1.6211	-2.8147
1.625	-1.0423
1.6289	1.3107
1.6328	2.8099
1.6367	2.4245
1.6406	0.56071
1.6445	-1.4906
1.6484	-3.0079
1.6523	-4.4606
1.6563	-6.5801
1.6602	-9.0208
1.6641	-10.263
1.668	-9.0121
1.6719	-5.6342
1.6758	-2.0777
1.6797	-0.27992
1.6836	-0.60938
