0	-1.1159
0.0039063	-8.4372
0.0078125	-8.3937
0.011719	-2.1825
0.015625	5.3606
0.019531	8.5094
0.023438	4.436
0.027344	-4.615
0.03125	-13.078
0.035156	-16.706
0.039063	-15.745
0.042969	-13.341
0.046875	-11.135
0.050781	-7.5477
0.054688	-1.173
0.058594	4.9949
0.0625	4.7943
0.066406	-4.3495
0.070313	-16.694
0.074219	-22.158
0.078125	-16.031
0.082031	-3.9456
0.085938	3.9301
0.089844	3.3751
0.09375	-0.52771
0.097656	-0.85671
0.10156	1.9856
0.10547	0.64617
0.10938	-9.5564
0.11328	-23.497
0.11719	-30.659
0.12109	-26.287
0.125	-16.213
0.12891	-9.7509
0.13281	-9.3486
0.13672	-9.2659
0.14063	-4.2595
0.14453	2.9825
0.14844	4.9809
0.15234	-0.95398
0.15625	-8.9358
0.16016	-11.398
0.16406	-8.0671
0.16797	-5.7348
0.17188	-9.0864
0.17578	-14.173
0.17969	-13.019
0.18359	-4.0291
0.1875	4.6277
0.19141	3.3516
0.19531	-8.1426
0.19922	-19.982
0.20313	-22.14
0.20703	-14.106
0.21094	-4.1061
0.21484	0.10322
0.21875	-1.7755
0.22266	-4.4131
0.22656	-3.6275
0.23047	0.073154
0.23438	3.7915
0.23828	5.8905
0.24219	6.4039
0.24609	5.1253
0.25	1.267
0.25391	-4.5392
0.25781	-9.2673
0.26172	-9.9312
0.26563	-6.9471
0.26953	-3.9873
0.27344	-3.9046
0.27734	-5.3719
0.28125	-4.3903
0.28516	0.94016
0.28906	7.9926
0.29297	12.389
0.29688	12.613
0.30078	10.953
0.30469	9.8366
0.30859	8.347
0.3125	3.62
0.31641	-4.2279
0.32031	-9.816
0.32422	-6.6619
0.32813	5.7962
0.33203	19.994
0.33594	26.204
0.33984	21.367
0.34375	11.845
0.34766	6.9516
0.35156	9.7292
0.35547	14.553
0.35938	14.016
0.36328	7.503
0.36719	1.906
0.37109	3.6156
0.375	10.862
0.37891	15.383
0.38281	11.904
0.38672	4.679
0.39063	3.2739
0.39453	11.911
0.39844	24.314
0.40234	29.995
0.40625	24.982
0.41016	15.079
0.41406	8.6224
0.41797	7.7443
0.42188	8.1904
0.42578	6.7385
0.42969	6.0156
0.43359	10.331
0.4375	18.122
0.44141	21.515
0.44531	14.787
0.44922	1.8826
0.45313	-6.6812
0.45703	-4.7416
0.46094	3.2074
0.46484	7.6916
0.46875	5.2193
0.47266	1.7073
0.47656	4.6518
0.48047	13.627
0.48438	20.319
0.48828	17.756
0.49219	7.8059
0.49609	-1.2549
0.5	-3.4103
0.50391	0.36246
0.50781	5.5721
0.51172	10.163
0.51563	15.38
0.51953	21.534
0.52344	25.263
0.52734	22.463
0.53125	13.398
0.53516	3.6276
0.53906	-0.62285
0.54297	2.2972
0.54688	8.6471
0.55078	12.74
0.55469	10.761
0.55859	2.3853
0.5625	-9.3711
0.56641	-19.17
0.57031	-21.693
0.57422	-15.213
0.57813	-3.7022
0.58203	5.5499
0.58594	7.7305
0.58984	4.2236
0.59375	0.18845
0.59766	-1.4818
0.60156	-3.0236
0.60547	-8.2731
0.60938	-17.062
0.61328	-24.352
0.61719	-25.263
0.62109	-20.144
0.625	-13.91
0.62891	-10.76
0.63281	-10.522
0.63672	-10.401
0.64063	-9.169
0.64453	-8.4017
0.64844	-9.6442
0.65234	-11.649
0.65625	-11.416
0.66016	-7.708
0.66406	-2.6661
0.66797	0.34404
0.67188	-0.045212
0.67578	-2.4234
0.67969	-4.44
0.68359	-4.6245
0.6875	-2.5618
0.69141	1.5348
0.69531	6.5139
0.69922	10.035
0.70313	10.01
0.70703	7.029
0.71094	4.6648
0.71484	6.166
0.71875	10.506
0.72266	12.563
0.72656	8.1916
0.73047	-0.78811
0.73438	-7.3124
0.73828	-5.3154
0.74219	4.6845
0.74609	16.212
0.75	22.669
0.75391	22.215
0.75781	17.267
0.76172	10.407
0.76563	1.9589
0.76953	-8.2942
0.77344	-18.026
0.77734	-22.263
0.78125	-17.05
0.78516	-3.3418
0.78906	12.804
0.79297	24.007
0.79688	26.096
0.80078	20.004
0.80469	10.297
0.80859	2.0663
0.8125	-1.6266
0.81641	-0.6592
0.82031	2.8128
0.82422	5.9071
0.82813	6.5769
0.83203	4.3835
0.83594	0.19846
0.83984	-4.6841
0.84375	-9.1873
0.84766	-12.452
0.85156	-13.594
0.85547	-11.866
0.85938	-7.3479
0.86328	-1.557
0.86719	2.7799
0.87109	2.9867
0.875	-1.8747
0.87891	-9.9835
0.88281	-17.34
0.88672	-20.007
0.89063	-16.775
0.89453	-10.258
0.89844	-5.1794
0.90234	-4.8134
0.90625	-8.4224
0.91016	-12.048
0.91406	-12.089
0.91797	-8.4028
0.92188	-4.0071
0.92578	-1.8149
0.92969	-1.8028
0.93359	-1.4862
0.9375	0.98523
0.94141	4.5389
0.94531	6.1184
0.94922	3.7374
0.95313	-1.5761
0.95703	-6.6961
0.96094	-8.8529
0.96484	-7.1678
0.96875	-2.5098
0.97266	3.1462
0.97656	6.9814
0.98047	6.0207
0.98438	-0.82076
0.98828	-10.621
0.99219	-17.179
0.99609	-15.493
1	-6.5446
1.0039	2.6545
1.0078	4.8029
1.0117	-1.1911
1.0156	-9.4323
1.0195	-12.946
1.0234	-10.269
1.0273	-5.9589
1.0313	-4.8367
1.0352	-6.5746
1.0391	-6.6386
1.043	-2.2231
1.0469	3.9436
1.0508	6.5344
1.0547	3.9515
1.0586	0.52293
1.0625	1.6556
1.0664	7.2956
1.0703	11.367
1.0742	8.3007
1.0781	-0.41755
1.082	-7.1341
1.0859	-5.7486
1.0898	1.9783
1.0938	8.3475
1.0977	7.7351
1.1016	2.0056
1.1055	-2.2696
1.1094	-1.2533
1.1133	2.4905
1.1172	3.8462
1.1211	1.5648
1.125	-0.4262
1.1289	1.7558
1.1328	6.6274
1.1367	8.5917
1.1406	4.6859
1.1445	-1.0293
1.1484	-1.0358
1.1523	7.5129
1.1563	19.015
1.1602	24.461
1.1641	20.138
1.168	10.832
1.1719	4.4434
1.1758	4.2276
1.1797	6.9085
1.1836	7.8211
1.1875	6.4247
1.1914	5.9356
1.1953	8.3728
1.1992	11.667
1.2031	12.386
1.207	10.3
1.2109	8.7242
1.2148	10.076
1.2188	12.359
1.2227	11.298
1.2266	5.7409
1.2305	-0.36068
1.2344	-2.0449
1.2383	1.3122
1.2422	5.8035
1.2461	7.9954
1.25	8.7699
1.2539	11.239
1.2578	15.573
1.2617	17.618
1.2656	13.486
1.2695	4.6833
1.2734	-2.5841
1.2773	-3.3903
1.2813	1.4854
1.2852	7.4252
1.2891	11.242
1.293	13.332
1.2969	14.793
1.3008	14.201
1.3047	8.8948
1.3086	-0.64645
1.3125	-9.1456
1.3164	-10.352
1.3203	-2.4979
1.3242	10.294
1.3281	21.552
1.332	26.705
1.3359	24.417
1.3398	15.756
1.3438	3.793
1.3477	-6.4677
1.3516	-10.075
1.3555	-5.9408
1.3594	1.4951
1.3633	5.8186
1.3672	4.5744
1.3711	1.1822
1.375	0.5395
1.3789	3.4437
1.3828	6.3912
